udise_code,school_name,state,district,block,location_type,management_type,category,total_students,total_teachers,total_classrooms,boys_toilets,girls_toilets,drinking_water_flag,electricity_flag,internet_flag,library_flag,desktops,laptops,playground_flag,furniture_flag,ramps_flag,solar_panel_flag,rainwater_flag,classes_from,classes_to,ptr,computers_total,toilets_total,students_per_class,toilets_per_100_students,computers_per_100_students,school_level,is_urban,is_rural,ptr_compliant,toilets_compliant,computers_compliant,water_compliant,electricity_compliant,internet_compliant,overall_compliance_score,infrastructure_need_score,ptr_squared,ptr_log,student_density,infrastructure_density,ptr_toilet_interaction,ptr_computer_interaction,state_encoded,district_encoded,block_encoded,location_type_encoded,management_type_encoded,category_encoded,school_level_encoded
UDISE000039,School 39,Delhi,Central,Block A,Urban,Private,Secondary,1733,53,13,8,9,True,True,False,True,6,12,True,False,True,False,False,6,5,32.698113207547166,18,17,133.30769230769232,0.9809578765147143,1.03866128101558,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,1069.1666073335705,3.5174418478843226,123.78571428571429,0.02768166089965398,32.698113207547166,32.698113207547166,0,0,0,1,2,2,3
UDISE000018,School 18,Tamil Nadu,West,Block A,Urban,Private,Primary,1143,37,26,0,2,True,True,True,True,11,7,True,True,True,False,False,9,5,30.89189189189189,18,2,43.96153846153846,0.17497812773403326,1.574803149606299,secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,954.308984660336,3.4623518048154858,42.333333333333336,0.04020979020979021,30.89189189189189,30.89189189189189,3,4,0,1,2,1,2
UDISE000100,School 100,Delhi,West,Block C,Rural,Private,Primary,1481,83,47,1,2,True,True,False,True,17,1,True,True,False,False,False,6,8,17.843373493975903,18,3,31.51063829787234,0.2025658338960162,1.2153950033760972,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,318.38597764552185,2.9361613133086584,30.854166666666668,0.04588394062078273,17.843373493975903,17.843373493975903,0,4,2,0,2,1,3
UDISE000097,School 97,Maharashtra,South,Block C,Urban,Aided,Higher Secondary,1017,21,16,2,4,True,True,True,False,12,9,False,True,False,False,False,1,12,48.42857142857143,21,6,63.5625,0.5899705014749262,2.0648967551622417,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,2345.3265306122453,3.900528626002411,59.8235294117647,0.04223968565815324,48.42857142857143,48.42857142857143,2,3,2,1,0,0,0
UDISE000071,School 71,Maharashtra,West,Block C,Urban,Government,Secondary,813,77,48,5,9,True,True,False,False,13,8,True,True,False,False,False,6,12,10.558441558441558,21,14,16.9375,1.7220172201722017,2.5830258302583027,higher_secondary,True,False,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,111.4806881430258,2.4474160408725014,16.591836734693878,0.10196560196560196,0.0,10.558441558441558,2,4,2,1,1,2,0
UDISE000090,School 90,Maharashtra,Central,Block C,Urban,Government,Secondary,705,16,17,3,5,False,True,True,True,3,5,True,False,True,False,True,6,12,44.0625,8,8,41.470588235294116,1.1347517730496455,1.1347517730496455,higher_secondary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,1941.50390625,3.8080504150451677,39.166666666666664,0.046742209631728045,44.0625,44.0625,2,0,2,1,1,2,0
UDISE000011,School 11,Karnataka,North,Block B,Urban,Private,Primary,1730,96,20,2,4,True,True,False,False,16,11,True,False,False,False,False,6,8,18.020833333333332,27,6,86.5,0.3468208092485549,1.560693641618497,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,324.7504340277777,2.9455348696870773,82.38095238095238,0.030618139803581745,18.020833333333332,18.020833333333332,1,2,1,1,2,1,3
UDISE000059,School 59,Karnataka,East,Block C,Rural,Private,Primary,107,9,7,8,4,True,True,True,True,0,0,True,False,False,False,False,6,12,11.88888888888889,0,12,15.285714285714286,11.214953271028037,0.0,higher_secondary,False,True,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,141.3456790123457,2.5563656137701454,13.375,0.17592592592592593,0.0,11.88888888888889,1,1,2,0,2,1,0
UDISE000087,School 87,Maharashtra,East,Block A,Urban,Private,Secondary,1639,58,3,2,4,True,True,True,False,16,3,True,True,False,True,False,1,8,28.25862068965517,19,6,546.3333333333334,0.36607687614399026,1.1592434411226358,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,798.5496432818073,3.376174254687807,409.75,0.01707317073170732,28.25862068965517,28.25862068965517,2,1,0,1,2,2,3
UDISE000078,School 78,Tamil Nadu,Central,Block A,Rural,Government,Higher Secondary,1475,69,28,1,8,True,True,True,False,6,13,True,False,True,True,False,9,8,21.3768115942029,19,9,52.67857142857143,0.6101694915254238,1.2881355932203389,secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,456.9680739340475,3.108025225987462,50.86206896551724,0.037940379403794036,21.3768115942029,21.3768115942029,3,0,0,0,1,0,2
UDISE000036,School 36,Delhi,North,Block C,Rural,Private,Primary,1293,37,15,0,4,True,True,False,True,2,0,True,True,True,True,False,1,12,34.945945945945944,2,4,86.2,0.30935808197989173,0.15467904098994587,higher_secondary,False,True,True,False,False,True,True,False,0.5,0.5,1221.2191380569757,3.582016308571575,80.8125,0.01622874806800618,34.945945945945944,34.945945945945944,0,2,2,0,2,1,0
UDISE000034,School 34,Maharashtra,West,Block B,Urban,Aided,Primary,702,34,8,7,2,False,True,True,True,3,0,True,False,False,True,True,6,12,20.647058823529413,3,9,87.75,1.282051282051282,0.4273504273504274,higher_secondary,True,False,True,True,False,False,True,True,0.6666666666666666,0.33333333333333337,426.3010380622838,3.074869594112715,78.0,0.02844950213371266,0.0,20.647058823529413,2,4,1,1,0,1,0
UDISE000088,School 88,Delhi,Central,Block C,Urban,Aided,Primary,1959,7,10,3,9,True,True,True,True,11,5,False,True,True,False,False,9,12,279.85714285714283,16,12,195.9,0.6125574272588056,0.8167432363450741,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,78320.02040816325,5.637846151651798,178.0909090909091,0.019387755102040816,279.85714285714283,279.85714285714283,0,0,2,1,0,1,0
UDISE000080,School 80,Tamil Nadu,East,Block A,Urban,Government,Primary,1306,38,24,9,4,True,True,False,True,11,13,True,True,True,False,True,9,8,34.36842105263158,24,13,54.416666666666664,0.9954058192955589,1.8376722817764166,secondary,True,False,True,False,False,True,True,False,0.5,0.5,1181.1883656509697,3.5658193613567093,52.24,0.046671767406273906,34.36842105263158,34.36842105263158,3,1,0,1,1,1,2
UDISE000004,School 4,Karnataka,North,Block C,Urban,Aided,Secondary,388,40,4,6,6,True,True,True,False,3,14,False,True,True,False,False,9,12,9.7,17,12,97.0,3.0927835051546393,4.381443298969072,higher_secondary,True,False,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,94.08999999999999,2.3702437414678603,77.6,0.08483290488431877,0.0,9.7,1,2,2,1,0,2,0
UDISE000085,School 85,Karnataka,South,Block C,Urban,Government,Primary,1586,30,28,5,1,True,True,True,True,13,10,True,True,True,False,False,1,12,52.86666666666667,23,6,56.642857142857146,0.37831021437578816,1.450189155107188,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,2794.8844444444444,3.9865118574188854,54.689655172413794,0.035916824196597356,52.86666666666667,52.86666666666667,1,3,2,1,1,1,0
UDISE000035,School 35,Maharashtra,North,Block C,Urban,Aided,Higher Secondary,803,9,4,7,4,False,True,False,True,16,1,True,True,False,False,False,6,12,89.22222222222223,17,11,200.75,1.36986301369863,2.1170610211706102,higher_secondary,True,False,False,True,False,False,True,False,0.3333333333333333,0.6666666666666667,7960.604938271606,4.502275762825459,160.6,0.03980099502487562,0.0,89.22222222222223,2,2,2,1,0,0,0
UDISE000095,School 95,Maharashtra,West,Block B,Urban,Aided,Primary,785,98,30,4,7,True,True,False,True,7,8,True,True,True,False,True,9,12,8.010204081632653,15,11,26.166666666666668,1.4012738853503186,1.910828025477707,higher_secondary,True,False,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,64.16336942940441,2.198357721933388,25.322580645161292,0.07124681933842239,0.0,8.010204081632653,2,4,1,1,0,1,0
UDISE000082,School 82,Tamil Nadu,East,Block A,Rural,Aided,Higher Secondary,1599,99,32,4,0,True,True,False,True,19,10,True,True,True,False,False,1,8,16.151515151515152,29,4,49.96875,0.2501563477173233,1.813633520950594,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,260.8714416896235,2.842086516736703,48.45454545454545,0.040625,16.151515151515152,16.151515151515152,3,1,0,0,0,0,3
UDISE000064,School 64,Delhi,West,Block B,Urban,Aided,Primary,1902,41,23,4,2,False,True,False,True,16,10,False,True,False,False,False,6,5,46.390243902439025,26,6,82.69565217391305,0.31545741324921134,1.3669821240799158,upper_primary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,2152.054729327781,3.8584163826731324,79.25,0.028901734104046242,46.390243902439025,46.390243902439025,0,4,1,1,0,1,3
UDISE000051,School 51,Karnataka,South,Block B,Rural,Private,Higher Secondary,1581,5,5,5,0,True,True,True,False,14,13,True,False,True,False,False,1,12,316.2,27,5,316.2,0.31625553447185323,1.7077798861480076,higher_secondary,False,True,False,False,False,True,True,True,0.5,0.5,99982.43999999999,5.7595324897606925,263.5,0.02338811630847029,316.2,316.2,1,3,1,0,2,0,0
UDISE000022,School 22,Delhi,Central,Block B,Rural,Private,Primary,494,33,19,8,4,True,True,True,False,11,8,True,False,False,False,False,1,8,14.969696969696969,19,12,26.0,2.42914979757085,3.8461538461538463,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,224.0918273645546,2.770692987074882,24.7,0.10101010101010101,0.0,0.0,0,0,1,0,2,1,3
UDISE000041,School 41,Karnataka,North,Block B,Urban,Government,Primary,505,89,25,5,8,False,True,False,False,10,0,True,False,False,False,False,9,12,5.674157303370786,10,13,20.2,2.5742574257425743,1.9801980198019802,higher_secondary,True,False,True,True,False,False,True,False,0.5,0.5,32.19606110339603,1.898242949630505,19.423076923076923,0.09486166007905138,0.0,5.674157303370786,1,2,1,1,1,1,0
UDISE000052,School 52,Maharashtra,Central,Block A,Urban,Government,Primary,1442,25,34,4,6,True,True,True,True,15,9,False,True,False,False,False,9,5,57.68,24,10,42.411764705882355,0.6934812760055479,1.6643550624133148,secondary,True,False,False,False,False,True,True,True,0.5,0.5,3326.9824,4.072098953274781,41.2,0.04712404712404712,57.68,57.68,2,0,0,1,1,1,2
UDISE000094,School 94,Maharashtra,East,Block A,Urban,Government,Secondary,1403,98,28,5,3,True,True,True,True,1,14,True,False,False,False,False,6,5,14.316326530612244,15,8,50.107142857142854,0.5702066999287242,1.069137562366358,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,204.95720533111202,2.72891935296289,48.37931034482759,0.03632478632478633,14.316326530612244,14.316326530612244,2,1,0,1,1,2,3
UDISE000030,School 30,Tamil Nadu,South,Block B,Urban,Aided,Secondary,88,29,22,1,5,True,True,True,True,10,9,False,False,True,False,False,9,8,3.0344827586206895,19,6,4.0,6.8181818181818175,21.59090909090909,secondary,True,False,True,True,True,True,True,True,1.0,0.0,9.20808561236623,1.3948781048112822,3.8260869565217392,0.5280898876404494,0.0,0.0,3,3,1,1,0,2,2
UDISE000061,School 61,Karnataka,South,Block A,Rural,Private,Higher Secondary,734,57,30,2,7,True,True,True,False,14,10,True,True,False,False,False,9,5,12.87719298245614,24,9,24.466666666666665,1.226158038147139,3.2697547683923704,secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,165.82209910741767,2.6302466999331036,23.677419354838708,0.08571428571428572,12.87719298245614,12.87719298245614,1,3,0,0,2,0,2
UDISE000064,School 64,Delhi,West,Block B,Urban,Aided,Primary,1902,41,23,4,2,False,True,False,True,16,10,False,True,False,False,False,6,5,46.390243902439025,26,6,82.69565217391305,0.31545741324921134,1.3669821240799158,upper_primary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,2152.054729327781,3.8584163826731324,79.25,0.028901734104046242,46.390243902439025,46.390243902439025,0,4,1,1,0,1,3
UDISE000088,School 88,Delhi,Central,Block C,Urban,Aided,Primary,1959,7,10,3,9,True,True,True,True,11,5,False,True,True,False,False,9,12,279.85714285714283,16,12,195.9,0.6125574272588056,0.8167432363450741,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,78320.02040816325,5.637846151651798,178.0909090909091,0.019387755102040816,279.85714285714283,279.85714285714283,0,0,2,1,0,1,0
UDISE000094,School 94,Maharashtra,East,Block A,Urban,Government,Secondary,1403,98,28,5,3,True,True,True,True,1,14,True,False,False,False,False,6,5,14.316326530612244,15,8,50.107142857142854,0.5702066999287242,1.069137562366358,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,204.95720533111202,2.72891935296289,48.37931034482759,0.03632478632478633,14.316326530612244,14.316326530612244,2,1,0,1,1,2,3
UDISE000074,School 74,Maharashtra,East,Block C,Rural,Government,Secondary,1300,49,28,7,3,False,False,False,True,14,7,True,True,True,False,False,1,5,26.53061224489796,21,10,46.42857142857143,0.7692307692307693,1.6153846153846154,primary,False,True,True,False,False,False,False,True,0.3333333333333333,0.6666666666666667,703.8733860891296,3.3152985580971293,44.827586206896555,0.045349730976172176,26.53061224489796,26.53061224489796,2,1,2,0,1,2,1
UDISE000010,School 10,Maharashtra,West,Block A,Urban,Government,Secondary,549,32,36,2,0,False,True,False,True,11,0,True,False,False,True,False,1,5,17.15625,11,2,15.25,0.36429872495446264,2.0036429872495445,primary,True,False,True,False,False,False,True,True,0.5,0.5,294.3369140625,2.8990148540521847,14.837837837837839,0.0890909090909091,17.15625,17.15625,2,4,0,1,1,2,1
UDISE000072,School 72,Maharashtra,South,Block B,Urban,Aided,Secondary,1302,5,36,5,3,True,True,True,False,16,1,True,True,False,True,True,6,12,260.4,17,8,36.166666666666664,0.6144393241167435,1.30568356374808,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,67808.15999999999,5.566051801190121,35.189189189189186,0.04681504221028396,260.4,260.4,2,3,1,1,0,2,0
UDISE000072,School 72,Maharashtra,South,Block B,Urban,Aided,Secondary,1302,5,36,5,3,True,True,True,False,16,1,True,True,False,True,True,6,12,260.4,17,8,36.166666666666664,0.6144393241167435,1.30568356374808,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,67808.15999999999,5.566051801190121,35.189189189189186,0.04681504221028396,260.4,260.4,2,3,1,1,0,2,0
UDISE000065,School 65,Karnataka,East,Block A,Urban,Private,Primary,864,78,8,3,5,True,True,False,True,11,5,True,True,True,False,False,6,8,11.076923076923077,16,8,108.0,0.9259259259259258,1.8518518518518516,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,122.698224852071,2.4912964478867714,96.0,0.03699421965317919,11.076923076923077,11.076923076923077,1,1,0,1,2,1,3
UDISE000085,School 85,Karnataka,South,Block C,Urban,Government,Primary,1586,30,28,5,1,True,True,True,True,13,10,True,True,True,False,False,1,12,52.86666666666667,23,6,56.642857142857146,0.37831021437578816,1.450189155107188,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,2794.8844444444444,3.9865118574188854,54.689655172413794,0.035916824196597356,52.86666666666667,52.86666666666667,1,3,2,1,1,1,0
UDISE000025,School 25,Tamil Nadu,Central,Block C,Rural,Government,Higher Secondary,216,39,6,8,1,True,True,False,False,0,5,True,True,True,False,True,9,8,5.538461538461538,5,9,36.0,4.166666666666666,2.314814814814815,secondary,False,True,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,30.67455621301775,1.8777018990287797,30.857142857142858,0.09216589861751152,0.0,5.538461538461538,3,0,2,0,1,0,2
UDISE000053,School 53,Karnataka,West,Block C,Urban,Aided,Higher Secondary,1482,59,5,5,0,True,False,True,True,4,1,True,False,True,False,False,6,8,25.11864406779661,5,5,296.4,0.33738191632928477,0.33738191632928477,upper_primary,True,False,True,False,False,True,False,True,0.5,0.5,630.9462798046537,3.262649391414396,247.0,0.010114632501685773,25.11864406779661,25.11864406779661,1,4,2,1,0,0,3
UDISE000002,School 2,Tamil Nadu,North,Block C,Urban,Government,Secondary,1238,12,23,7,9,True,True,False,True,14,1,True,True,True,False,True,9,5,103.16666666666667,15,16,53.82608695652174,1.2924071082390953,1.2116316639741518,secondary,True,False,False,True,False,True,True,False,0.5,0.5,10643.361111111111,4.645992180508347,51.583333333333336,0.043583535108958835,0.0,103.16666666666667,3,2,2,1,1,2,2
UDISE000055,School 55,Karnataka,South,Block C,Urban,Private,Higher Secondary,978,96,31,6,0,True,True,True,True,5,1,True,True,False,False,False,1,8,10.1875,6,6,31.548387096774192,0.6134969325153374,0.6134969325153374,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,103.78515625,2.414797083600974,30.5625,0.043922369765066395,10.1875,10.1875,1,3,2,1,2,0,3
UDISE000089,School 89,Tamil Nadu,Central,Block C,Rural,Government,Primary,1332,54,37,0,0,False,True,True,True,19,9,False,True,False,True,True,9,5,24.666666666666668,28,0,36.0,0.0,2.1021021021021022,secondary,False,True,True,False,False,False,True,True,0.5,0.5,608.4444444444445,3.245193133185574,35.05263157894737,0.04876219054763691,24.666666666666668,24.666666666666668,3,0,2,0,1,1,2
UDISE000090,School 90,Maharashtra,Central,Block C,Urban,Government,Secondary,705,16,17,3,5,False,True,True,True,3,5,True,False,True,False,True,6,12,44.0625,8,8,41.470588235294116,1.1347517730496455,1.1347517730496455,higher_secondary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,1941.50390625,3.8080504150451677,39.166666666666664,0.046742209631728045,44.0625,44.0625,2,0,2,1,1,2,0
UDISE000001,School 1,Karnataka,North,Block A,Rural,Aided,Primary,78,32,39,9,7,True,True,True,False,1,13,True,False,False,False,False,6,8,2.4375,14,16,2.0,20.51282051282051,17.94871794871795,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,5.94140625,1.2347444629926896,1.95,0.8734177215189873,0.0,0.0,1,2,0,0,0,1,3
UDISE000009,School 9,Karnataka,West,Block B,Urban,Private,Higher Secondary,1415,54,40,5,3,True,True,True,False,16,8,True,False,True,False,False,1,12,26.203703703703702,24,8,35.375,0.5653710247349824,1.6961130742049468,higher_secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,686.6340877914952,3.303353129609603,34.51219512195122,0.05084745762711865,26.203703703703702,26.203703703703702,1,4,1,1,2,0,0
UDISE000036,School 36,Delhi,North,Block C,Rural,Private,Primary,1293,37,15,0,4,True,True,False,True,2,0,True,True,True,True,False,1,12,34.945945945945944,2,4,86.2,0.30935808197989173,0.15467904098994587,higher_secondary,False,True,True,False,False,True,True,False,0.5,0.5,1221.2191380569757,3.582016308571575,80.8125,0.01622874806800618,34.945945945945944,34.945945945945944,0,2,2,0,2,1,0
UDISE000027,School 27,Maharashtra,South,Block A,Rural,Government,Primary,763,86,19,9,2,False,True,False,True,14,11,True,True,True,False,False,9,8,8.872093023255815,25,11,40.1578947368421,1.4416775884665793,3.2765399737876804,secondary,False,True,True,True,False,False,True,False,0.5,0.5,78.7140346133045,2.2897118900578395,38.15,0.07198952879581152,0.0,8.872093023255815,2,3,0,0,1,1,2
UDISE000083,School 83,Delhi,East,Block A,Rural,Government,Secondary,1216,76,45,5,3,True,True,False,True,13,14,True,True,True,False,False,6,5,16.0,27,8,27.022222222222222,0.6578947368421052,2.2203947368421053,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,256.0,2.833213344056216,26.434782608695652,0.0657354149548069,16.0,16.0,0,1,0,0,1,2,3
UDISE000009,School 9,Karnataka,West,Block B,Urban,Private,Higher Secondary,1415,54,40,5,3,True,True,True,False,16,8,True,False,True,False,False,1,12,26.203703703703702,24,8,35.375,0.5653710247349824,1.6961130742049468,higher_secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,686.6340877914952,3.303353129609603,34.51219512195122,0.05084745762711865,26.203703703703702,26.203703703703702,1,4,1,1,2,0,0
UDISE000025,School 25,Tamil Nadu,Central,Block C,Rural,Government,Higher Secondary,216,39,6,8,1,True,True,False,False,0,5,True,True,True,False,True,9,8,5.538461538461538,5,9,36.0,4.166666666666666,2.314814814814815,secondary,False,True,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,30.67455621301775,1.8777018990287797,30.857142857142858,0.09216589861751152,0.0,5.538461538461538,3,0,2,0,1,0,2
UDISE000093,School 93,Maharashtra,Central,Block C,Rural,Private,Primary,1085,9,16,9,7,True,True,True,True,15,2,True,False,False,True,False,1,12,120.55555555555556,17,16,67.8125,1.4746543778801844,1.566820276497696,higher_secondary,False,True,False,True,False,True,True,True,0.6666666666666666,0.33333333333333337,14533.641975308643,4.800371405645707,63.8235294117647,0.04511970534069982,0.0,120.55555555555556,2,0,2,0,2,1,0
UDISE000055,School 55,Karnataka,South,Block C,Urban,Private,Higher Secondary,978,96,31,6,0,True,True,True,True,5,1,True,True,False,False,False,1,8,10.1875,6,6,31.548387096774192,0.6134969325153374,0.6134969325153374,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,103.78515625,2.414797083600974,30.5625,0.043922369765066395,10.1875,10.1875,1,3,2,1,2,0,3
UDISE000027,School 27,Maharashtra,South,Block A,Rural,Government,Primary,763,86,19,9,2,False,True,False,True,14,11,True,True,True,False,False,9,8,8.872093023255815,25,11,40.1578947368421,1.4416775884665793,3.2765399737876804,secondary,False,True,True,True,False,False,True,False,0.5,0.5,78.7140346133045,2.2897118900578395,38.15,0.07198952879581152,0.0,8.872093023255815,2,3,0,0,1,1,2
UDISE000006,School 6,Tamil Nadu,East,Block B,Rural,Aided,Secondary,1569,12,41,6,1,False,True,True,True,3,5,False,False,True,True,False,6,12,130.75,8,7,38.26829268292683,0.44614404079031234,0.5098789037603569,higher_secondary,False,True,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,17095.5625,4.880906187421472,37.357142857142854,0.035668789808917196,130.75,130.75,3,1,1,0,0,2,0
UDISE000095,School 95,Maharashtra,West,Block B,Urban,Aided,Primary,785,98,30,4,7,True,True,False,True,7,8,True,True,True,False,True,9,12,8.010204081632653,15,11,26.166666666666668,1.4012738853503186,1.910828025477707,higher_secondary,True,False,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,64.16336942940441,2.198357721933388,25.322580645161292,0.07124681933842239,0.0,8.010204081632653,2,4,1,1,0,1,0
UDISE000004,School 4,Karnataka,North,Block C,Urban,Aided,Secondary,388,40,4,6,6,True,True,True,False,3,14,False,True,True,False,False,9,12,9.7,17,12,97.0,3.0927835051546393,4.381443298969072,higher_secondary,True,False,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,94.08999999999999,2.3702437414678603,77.6,0.08483290488431877,0.0,9.7,1,2,2,1,0,2,0
UDISE000086,School 86,Karnataka,North,Block A,Urban,Government,Secondary,1446,38,38,3,9,True,True,False,False,6,3,True,True,True,False,False,1,5,38.05263157894737,9,12,38.05263157894737,0.8298755186721992,0.6224066390041494,primary,True,False,False,False,False,True,True,True,0.5,0.5,1448.0027700831026,3.66491026400094,37.07692307692308,0.04077401520387008,38.05263157894737,38.05263157894737,1,2,0,1,1,2,1
UDISE000067,School 67,Tamil Nadu,West,Block A,Urban,Aided,Primary,129,87,7,5,2,True,True,True,False,14,5,True,True,True,False,False,1,8,1.4827586206896552,19,7,18.428571428571427,5.426356589147287,14.728682170542637,upper_primary,True,False,True,True,True,True,True,True,1.0,0.0,2.198573127229489,0.9093702890295813,16.125,0.25384615384615383,0.0,0.0,3,4,0,1,0,1,3
UDISE000006,School 6,Tamil Nadu,East,Block B,Rural,Aided,Secondary,1569,12,41,6,1,False,True,True,True,3,5,False,False,True,True,False,6,12,130.75,8,7,38.26829268292683,0.44614404079031234,0.5098789037603569,higher_secondary,False,True,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,17095.5625,4.880906187421472,37.357142857142854,0.035668789808917196,130.75,130.75,3,1,1,0,0,2,0
UDISE000099,School 99,Maharashtra,Central,Block A,Rural,Government,Secondary,1021,27,4,5,1,True,True,True,False,7,10,True,False,False,False,False,9,5,37.81481481481482,17,6,255.25,0.5876591576885406,1.665034280117532,secondary,False,True,False,False,False,True,True,True,0.5,0.5,1429.960219478738,3.6588019988766582,204.2,0.026418786692759294,37.81481481481482,37.81481481481482,2,0,0,0,1,2,2
UDISE000068,School 68,Delhi,South,Block A,Urban,Private,Higher Secondary,935,21,43,1,6,False,False,True,True,11,8,True,True,False,False,False,6,8,44.523809523809526,19,7,21.74418604651163,0.7486631016042781,2.0320855614973263,upper_primary,True,False,False,False,False,False,False,True,0.16666666666666666,0.8333333333333334,1982.3696145124718,3.8182354753279784,21.25,0.07371794871794872,44.523809523809526,44.523809523809526,0,3,0,1,2,0,3
UDISE000002,School 2,Tamil Nadu,North,Block C,Urban,Government,Secondary,1238,12,23,7,9,True,True,False,True,14,1,True,True,True,False,True,9,5,103.16666666666667,15,16,53.82608695652174,1.2924071082390953,1.2116316639741518,secondary,True,False,False,True,False,True,True,False,0.5,0.5,10643.361111111111,4.645992180508347,51.583333333333336,0.043583535108958835,0.0,103.16666666666667,3,2,2,1,1,2,2
UDISE000026,School 26,Maharashtra,East,Block A,Rural,Government,Secondary,140,10,12,3,2,True,True,False,True,5,5,True,False,False,True,False,6,5,14.0,10,5,11.666666666666666,3.571428571428571,7.142857142857142,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,196.0,2.70805020110221,10.76923076923077,0.19148936170212766,0.0,0.0,2,1,0,0,1,2,3
UDISE000081,School 81,Karnataka,East,Block B,Rural,Aided,Higher Secondary,1378,96,49,2,6,True,True,False,False,2,14,True,False,False,False,True,9,8,14.354166666666666,16,8,28.122448979591837,0.5805515239477503,1.1611030478955007,secondary,False,True,True,False,False,True,True,False,0.5,0.5,206.04210069444443,2.7313868812814457,27.56,0.05293691080493111,14.354166666666666,14.354166666666666,1,1,1,0,0,0,2
UDISE000067,School 67,Tamil Nadu,West,Block A,Urban,Aided,Primary,129,87,7,5,2,True,True,True,False,14,5,True,True,True,False,False,1,8,1.4827586206896552,19,7,18.428571428571427,5.426356589147287,14.728682170542637,upper_primary,True,False,True,True,True,True,True,True,1.0,0.0,2.198573127229489,0.9093702890295813,16.125,0.25384615384615383,0.0,0.0,3,4,0,1,0,1,3
UDISE000047,School 47,Tamil Nadu,South,Block C,Urban,Private,Higher Secondary,397,31,6,4,6,True,True,False,True,10,1,True,True,True,False,False,6,5,12.806451612903226,11,10,66.16666666666667,2.518891687657431,2.770780856423174,upper_primary,True,False,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,164.00520291363165,2.6251359910966507,56.714285714285715,0.0678391959798995,0.0,12.806451612903226,3,3,2,1,2,0,3
UDISE000014,School 14,Karnataka,Central,Block B,Urban,Government,Higher Secondary,266,31,29,4,8,True,True,True,True,17,7,True,True,False,False,False,9,12,8.580645161290322,24,12,9.172413793103448,4.511278195488721,9.022556390977442,higher_secondary,True,False,True,True,True,True,True,True,1.0,0.0,73.62747138397502,2.2597449343175535,8.866666666666667,0.24344569288389514,0.0,0.0,1,0,1,1,1,0,0
UDISE000084,School 84,Tamil Nadu,East,Block C,Urban,Aided,Higher Secondary,1488,43,19,9,5,True,True,True,False,14,6,True,True,True,False,False,9,12,34.604651162790695,20,14,78.3157894736842,0.9408602150537635,1.3440860215053763,higher_secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,1197.4818820984315,3.572476279964121,74.4,0.035594358629952985,34.604651162790695,34.604651162790695,3,1,2,1,0,0,0
